store_producto_id;store_producto_nombre;store_producto_imagen;store_producto_imagen2;store_producto_imagen3;store_producto_imagen4;store_producto_imagen5;store_producto_imagen6;store_producto_imagen7;store_producto_imagen8;store_producto_imagen9;store_producto_video;store_producto_descripcion;store_producto_valor;store_producto_moneda;store_producto_cantidad;store_producto_negocio;store_producto_categoria;store_producto_subcategoria;store_producto_subcategoria2;store_producto_fecha;store_producto_estado;store_producto_sku;store_producto_promocion;store_producto_promocion_tipo;store_producto_promocion_valor;store_producto_promocion_inicio;store_producto_promocion_fin;store_producto_promocion_texto;store_producto_etiqueta;store_producto_etiqueta_color;store_producto_tags;store_producto_archivo_digital;store_producto_sugeridos;store_producto_negocio_categoria;store_producto_negocio_subcategoria;store_producto_tipo;store_producto_tipoproducto;store_producto_enlace_digital;store_producto_tienda;store_producto_envio_peso;store_producto_envio_dimenciones;store_producto_envio_tipo;store_producto_envio_local;store_producto_envio_nacional;store_producto_envio_internacional;store_producto_envio_empresa;store_producto_correo_cotizacion;store_producto_caracteristicas;store_producto_caracteristicas_id;store_producto_caracteristicas_opciones;store_producto_nuevo;store_producto_devolucion;store_producto_ubicacion;store_producto_vendido
35219;"BUZO DETROIT TALLA XL";IMG_5298.JPG;IMG_5300.JPG;IMG_5305.JPG;IMG_5310.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO DETROIT TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;1;1384;2967;2968;2973;NULL;1;B310;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Detroit,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;9x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35221;"CHAQUETA AMARILLA TALLA S";IMG_5313.JPG;IMG_5312.JPG;IMG_5316.JPG;IMG_5321.JPG;IMG_5325.JPG;NULL;NULL;NULL;NULL;NULL;"<p>CHAQUETA AMARILLA TALLA S</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";48000.00;1;1;1384;2967;2990;NULL;NULL;1;B287;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Chaqueta,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35223;"BUZO MAJESTIC TALLA S";IMG_5339.JPG;IMG_5343.JPG;IMG_5347.JPG;IMG_5353.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO MAJESTIC TALLA S</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;1;1384;2967;NULL;NULL;NULL;1;B202;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Majestic,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35225;"BUZO CHAMPION TALLA XL";IMG_5327.JPG;IMG_5335.JPG;IMG_5332.JPG;IMG_5336.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO CHAMPION TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";48000.00;1;0;1384;2967;2968;2973;NULL;0;B116;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Champion,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35227;"CHALECO POLO TALLA L";IMG_5373.JPG;IMG_5371.JPG;IMG_5379.JPG;IMG_5382.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CHALECO POLO TALLA L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;0;1384;2967;2968;2975;NULL;1;B176;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Chaleco,Polo,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35229;"BUZO TALLA L";IMG_5384.JPG;IMG_5386.JPG;IMG_5389.JPG;IMG_5393.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO TALLA L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";22000.00;1;1;1384;2967;2968;2973;NULL;1;B124;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbean,Ropadesegunda;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35231;"BUZO TALLA M";IMG_5394.JPG;IMG_5397.JPG;IMG_5399.JPG;IMG_5403.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO TALLA M</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";22000.00;1;0;1384;2967;2968;2973;NULL;0;B303;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Buzo,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;1
35234;"ROMPEVIENTOS CHAMPION TALLA S";IMG_5408.JPG;IMG_5411.JPG;IMG_5414.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"<p>ROMPEVIENTOS CHAMPION</p>
<p>TALLA S</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;0;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Champion,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x18;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35236;"BUZO CALVIN KLEIN DAMA TALLA M";IMG_5416.JPG;IMG_5418.JPG;IMG_5421.JPG;IMG_5429.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO CALVIN KLEIN DAMA TALLA M</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";22000.00;1;0;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Calvinklein,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35238;"BUZO CALVIN KLEIN CABALLERO TALLA XL";IMG_5430.JPG;IMG_5433.JPG;IMG_5437_1699814568.JPG;IMG_5444.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO CALVIN KLEIN CABALLERO TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;0;1384;2967;2968;2973;NULL;0;B300;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Calvinklein,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x17;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35240;"CHAQUETA GABAN DE PANA TALLA S";IMG_5446.JPG;IMG_5450_1699814954.JPG;IMG_5460.JPG;IMG_5453.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p style="text-align: left;">CHAQUETA GABAN DE PANA TALLA S</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";68000.00;1;1;1384;2967;2968;2975;NULL;1;B304;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Pana ,Chaqueta,Baulito,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x21;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35242;"CHAQUETA PATPRIMO TALLA M";IMG_5471.JPG;IMG_5467.JPG;IMG_5468.JPG;IMG_5479.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CHAQUETA PATPRIMO TALA M</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";68000.00;1;1;1384;2967;2968;2973;NULL;1;B293;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Patprimo ,Baulito,Baulitodemrbean,Ropadesegunda";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35246;"MALLA TALLA M";IMG_7012.JPG;IMG_7008.JPG;IMG_7014.JPG;IMG_7020.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>MALLA TALLA M</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>
<p>&nbsp;</p>";18000.00;1;0;1384;2967;2968;2975;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Malla ,Baulitodemrbean,Baulito";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35250;"MALLA TALLA L";IMG_7098_1700247480.JPG;IMG_7090.JPG;IMG_7097.JPG;IMG_7108.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>MALLA TALLA L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";22000.00;1;0;1384;2967;2968;2985;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Malla,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35253;"BUZO NIKE DAMA TALLA L";IMG_7021.JPG;IMG_7030.JPG;IMG_7034.JPG;IMG_7053.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO NIKE TALLA L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>";28000.00;1;0;1384;2967;2968;2975;NULL;0;B301;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Nike,Baulitodemrbean,Baulito;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35257;"BUZO ADIDAS TALLA L";IMG_7110.JPG;IMG_7115.JPG;IMG_7126.JPG;IMG_7120.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO ADIDAS TALLA L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>
<p>&nbsp;</p>";38000.00;1;0;1384;2967;2968;2975;NULL;1;B299;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbean,Buzo,Adidas;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35260;"FOR ONE BLANCAS DE TODAS LAS TALLAS DISPONIBLES";IMG_7385.JPG;IMG_7386.JPG;IMG_7388.JPG;IMG_7389.JPG;IMG_7392.JPG;IMG_7394.JPG;IMG_7395.JPG;NULL;NULL;NULL;"<p>FOR ONE BLANCAS DE TODAS LAS TALLAS DISPONIBLES&nbsp;</p>
<p>Replicas importadas triple A</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";108000.00;1;1;1384;2967;2968;2970;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Forone,Nike,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;1
35263;"CHAQUETA ROMPEVIENTOS ADIDAS TALLA M";IMG_7132.JPG;IMG_7138_1700320973.JPG;IMG_7140.JPG;IMG_7147.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CHAQUETA ROMPEVIENTOS ADIDAS TALLA M</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";48000.00;1;1;1384;2967;2968;4562;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35265;"CHAQUETA ADIDAS TALLA L DAMA";IMG_7154.JPG;IMG_7158.JPG;IMG_7162.JPG;IMG_7171.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CHAQUETA ADIDAS TALLA L (DAMA)</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;1;1384;2967;2968;2973;NULL;1;B272;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Chaqueta ,Baulito,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35267;"CHAQUETA BROKLYN TALLA XL";IMG_7179.JPG;IMG_7173.JPG;IMG_7190.JPG;IMG_7198.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CHAQUETA BROKLYN TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";48000.00;1;0;1384;2967;2968;2975;NULL;0;B255;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Baulito,Chaqueta ,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35271;"CHAQUETA M PEQUEÑA";IMG_7225.JPG;IMG_7227.JPG;IMG_7231.JPG;IMG_7250.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CHAQUETA M PEQUE&Ntilde;A</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;0;1384;2967;2968;2973;NULL;1;B261;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Chaqueta,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35274;"PANTALONETA TALLA 32";IMG_7260.JPG;IMG_7283_1700322092.JPG;IMG_7285_1700322093.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"<p>PANTALONETA TALLA 32</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;1;1384;2967;2968;2978;NULL;1;B243;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Pantaloneta,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35276;"PANTALONETA TALLA 28";IMG_7308.JPG;IMG_7311.JPG;IMG_7310.JPG;IMG_7312.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>PANTALONETA TALLA 28</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;1;1384;2967;2968;2978;NULL;1;B240;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35280;"PANTALONETA TALLA 29";IMG_7362.JPG;IMG_7367.JPG;IMG_7372.JPG;IMG_7376.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>PANTALONETA TALLA 29</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;1;1384;2967;2968;2978;NULL;1;B242;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Pantaloneta,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35282;"PANTALONETA TALLA 28";IMG_7335.JPG;IMG_7342.JPG;IMG_7359.JPG;IMG_7343.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>PANTALONETA TALLA 28</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;0;1384;2967;2968;2978;NULL;0;B241;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbean,Pantaloneta;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35284;"SUDADERA NIKE TALLA S";IMG_7287.JPG;IMG_7291.JPG;IMG_7294.JPG;IMG_7292.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>SUDADERA NIKE TALLA S</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";18000.00;1;0;1384;2967;2968;2973;NULL;1;B246;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Sudadera,Nike,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35296;"Chaqueta Reebok Dama";"WhatsApp Image 2023-11-22 at 5.29.14 PM.jpeg";"WhatsApp Image 2023-11-22 at 5.29.13 PM (2).jpeg";"WhatsApp Image 2023-11-22 at 5.29.13 PM (1).jpeg";"WhatsApp Image 2023-11-22 at 5.29.13 PM.jpeg";NULL;NULL;NULL;NULL;NULL;NULL;"<p>Chauqueta reebok, dama talla M&nbsp;</p>";36000.00;1;NULL;1384;2967;2990;2998;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;10;5x5x5;0;NULL;NULL;NULL;1;NULL;1;1,5;5,23;1;1;3;0
35298;"Saco Rompe Vientos Adidas";"WhatsApp Image 2023-11-22 at 5.36.19 PM (1).jpeg";"WhatsApp Image 2023-11-22 at 5.36.19 PM.jpeg";"WhatsApp Image 2023-11-22 at 5.36.18 PM (1).jpeg";"WhatsApp Image 2023-11-22 at 5.36.18 PM.jpeg";NULL;NULL;NULL;NULL;NULL;NULL;"<p>Saco rompe vientos adidas, caballero gris&nbsp;</p>
<p>&nbsp;</p>";37000.00;1;NULL;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;10;10x10x10;0;NULL;NULL;NULL;1;NULL;1;1,2;3,14;1;1;3;0
35302;"Gabán Columbia";"WhatsApp Image 2023-11-24 at 3.17.29 PM.jpeg";"WhatsApp Image 2023-11-24 at 3.17.29 PM (1).jpeg";"WhatsApp Image 2023-11-24 at 3.17.30 PM.jpeg";"WhatsApp Image 2023-11-24 at 3.17.30 PM (1).jpeg";NULL;NULL;NULL;NULL;NULL;NULL;"<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS F&Iacute;SICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN T&Eacute;RMINOS Y CONDICIONES.</p>";48000.00;1;NULL;1384;2967;2990;3008;NULL;1;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;10;10x10x10;0;NULL;NULL;NULL;1;NULL;1;1,5;1,24;1;0;3;0
